system:index,count,pixel_id,.geo
+743+595,1,37404381359565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.55999994985163,37.36450187956549],[-120.47999994985162,37.36450187956549],[-120.47999994985162,37.444501879565486],[-120.55999994985163,37.444501879565486],[-120.55999994985163,37.36450187956549]]]}"
+743+596,1,37324381359565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.55999994985163,37.28450187956549],[-120.47999994985162,37.28450187956549],[-120.47999994985162,37.36450187956549],[-120.55999994985163,37.36450187956549],[-120.55999994985163,37.28450187956549]]]}"
+743+597,1,37244381359565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.55999994985163,37.204501879565484],[-120.47999994985162,37.204501879565484],[-120.47999994985162,37.28450187956549],[-120.55999994985163,37.28450187956549],[-120.55999994985163,37.204501879565484]]]}"
+743+598,1,37164381359565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.55999994985163,37.124501879565486],[-120.47999994985162,37.124501879565486],[-120.47999994985162,37.204501879565484],[-120.55999994985163,37.204501879565484],[-120.55999994985163,37.124501879565486]]]}"
+743+599,1,37084381359565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.55999994985163,37.04450187956549],[-120.47999994985162,37.04450187956549],[-120.47999994985162,37.124501879565486],[-120.55999994985163,37.124501879565486],[-120.55999994985163,37.04450187956549]]]}"
+743+600,1,37004381359565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.55999994985163,36.96450187956549],[-120.47999994985162,36.96450187956549],[-120.47999994985162,37.04450187956549],[-120.55999994985163,37.04450187956549],[-120.55999994985163,36.96450187956549]]]}"
+743+601,1,36924381359565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.55999994985163,36.884501879565484],[-120.47999994985162,36.884501879565484],[-120.47999994985162,36.96450187956549],[-120.55999994985163,36.96450187956549],[-120.55999994985163,36.884501879565484]]]}"
+743+602,1,36844381359565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.55999994985163,36.804501879565485],[-120.47999994985162,36.804501879565485],[-120.47999994985162,36.884501879565484],[-120.55999994985163,36.884501879565484],[-120.55999994985163,36.804501879565485]]]}"
+743+603,1,36764381359565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.55999994985163,36.72450187956549],[-120.47999994985162,36.72450187956549],[-120.47999994985162,36.804501879565485],[-120.55999994985163,36.804501879565485],[-120.55999994985163,36.72450187956549]]]}"
+743+604,1,36684381359565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.55999994985163,36.64450187956549],[-120.47999994985162,36.64450187956549],[-120.47999994985162,36.72450187956549],[-120.55999994985163,36.72450187956549],[-120.55999994985163,36.64450187956549]]]}"
+743+605,1,36604381359565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.55999994985163,36.56450187956548],[-120.47999994985162,36.56450187956548],[-120.47999994985162,36.64450187956549],[-120.55999994985163,36.64450187956549],[-120.55999994985163,36.56450187956548]]]}"
+743+606,1,36524381359565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.55999994985163,36.484501879565485],[-120.47999994985162,36.484501879565485],[-120.47999994985162,36.56450187956548],[-120.55999994985163,36.56450187956548],[-120.55999994985163,36.484501879565485]]]}"
+744+594,1,37484381439565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.47999994985162,37.444501879565486],[-120.39999994985163,37.444501879565486],[-120.39999994985163,37.524501879565484],[-120.47999994985162,37.524501879565484],[-120.47999994985162,37.444501879565486]]]}"
+744+595,1,37404381439565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.47999994985162,37.36450187956549],[-120.39999994985163,37.36450187956549],[-120.39999994985163,37.444501879565486],[-120.47999994985162,37.444501879565486],[-120.47999994985162,37.36450187956549]]]}"
+744+596,1,37324381439565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.47999994985162,37.28450187956549],[-120.39999994985163,37.28450187956549],[-120.39999994985163,37.36450187956549],[-120.47999994985162,37.36450187956549],[-120.47999994985162,37.28450187956549]]]}"
+744+597,1,37244381439565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.47999994985162,37.204501879565484],[-120.39999994985163,37.204501879565484],[-120.39999994985163,37.28450187956549],[-120.47999994985162,37.28450187956549],[-120.47999994985162,37.204501879565484]]]}"
+744+598,1,37164381439565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.47999994985162,37.124501879565486],[-120.39999994985163,37.124501879565486],[-120.39999994985163,37.204501879565484],[-120.47999994985162,37.204501879565484],[-120.47999994985162,37.124501879565486]]]}"
+744+599,1,37084381439565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.47999994985162,37.04450187956549],[-120.39999994985163,37.04450187956549],[-120.39999994985163,37.124501879565486],[-120.47999994985162,37.124501879565486],[-120.47999994985162,37.04450187956549]]]}"
+744+600,1,37004381439565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.47999994985162,36.96450187956549],[-120.39999994985163,36.96450187956549],[-120.39999994985163,37.04450187956549],[-120.47999994985162,37.04450187956549],[-120.47999994985162,36.96450187956549]]]}"
+744+601,1,36924381439565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.47999994985162,36.884501879565484],[-120.39999994985163,36.884501879565484],[-120.39999994985163,36.96450187956549],[-120.47999994985162,36.96450187956549],[-120.47999994985162,36.884501879565484]]]}"
+744+602,1,36844381439565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.47999994985162,36.804501879565485],[-120.39999994985163,36.804501879565485],[-120.39999994985163,36.884501879565484],[-120.47999994985162,36.884501879565484],[-120.47999994985162,36.804501879565485]]]}"
+744+603,1,36764381439565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.47999994985162,36.72450187956549],[-120.39999994985163,36.72450187956549],[-120.39999994985163,36.804501879565485],[-120.47999994985162,36.804501879565485],[-120.47999994985162,36.72450187956549]]]}"
+744+604,1,36684381439565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.47999994985162,36.64450187956549],[-120.39999994985163,36.64450187956549],[-120.39999994985163,36.72450187956549],[-120.47999994985162,36.72450187956549],[-120.47999994985162,36.64450187956549]]]}"
+744+605,1,36604381439565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.47999994985162,36.56450187956548],[-120.39999994985163,36.56450187956548],[-120.39999994985163,36.64450187956549],[-120.47999994985162,36.64450187956549],[-120.47999994985162,36.56450187956548]]]}"
+744+606,1,36524381439565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.47999994985162,36.484501879565485],[-120.39999994985163,36.484501879565485],[-120.39999994985163,36.56450187956548],[-120.47999994985162,36.56450187956548],[-120.47999994985162,36.484501879565485]]]}"
+744+607,1,36444381439565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.47999994985162,36.40450187956549],[-120.39999994985163,36.40450187956549],[-120.39999994985163,36.484501879565485],[-120.47999994985162,36.484501879565485],[-120.47999994985162,36.40450187956549]]]}"
+744+608,1,36364381439565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.47999994985162,36.32450187956549],[-120.39999994985163,36.32450187956549],[-120.39999994985163,36.40450187956549],[-120.47999994985162,36.40450187956549],[-120.47999994985162,36.32450187956549]]]}"
+745+595,1,37404381519565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.39999994985163,37.36450187956549],[-120.31999994985162,37.36450187956549],[-120.31999994985162,37.444501879565486],[-120.39999994985163,37.444501879565486],[-120.39999994985163,37.36450187956549]]]}"
+745+596,1,37324381519565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.39999994985163,37.28450187956549],[-120.31999994985162,37.28450187956549],[-120.31999994985162,37.36450187956549],[-120.39999994985163,37.36450187956549],[-120.39999994985163,37.28450187956549]]]}"
+745+597,1,37244381519565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.39999994985163,37.204501879565484],[-120.31999994985162,37.204501879565484],[-120.31999994985162,37.28450187956549],[-120.39999994985163,37.28450187956549],[-120.39999994985163,37.204501879565484]]]}"
+745+598,1,37164381519565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.39999994985163,37.124501879565486],[-120.31999994985162,37.124501879565486],[-120.31999994985162,37.204501879565484],[-120.39999994985163,37.204501879565484],[-120.39999994985163,37.124501879565486]]]}"
+745+599,1,37084381519565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.39999994985163,37.04450187956549],[-120.31999994985162,37.04450187956549],[-120.31999994985162,37.124501879565486],[-120.39999994985163,37.124501879565486],[-120.39999994985163,37.04450187956549]]]}"
+745+600,1,37004381519565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.39999994985163,36.96450187956549],[-120.31999994985162,36.96450187956549],[-120.31999994985162,37.04450187956549],[-120.39999994985163,37.04450187956549],[-120.39999994985163,36.96450187956549]]]}"
+745+601,1,36924381519565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.39999994985163,36.884501879565484],[-120.31999994985162,36.884501879565484],[-120.31999994985162,36.96450187956549],[-120.39999994985163,36.96450187956549],[-120.39999994985163,36.884501879565484]]]}"
+745+602,1,36844381519565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.39999994985163,36.804501879565485],[-120.31999994985162,36.804501879565485],[-120.31999994985162,36.884501879565484],[-120.39999994985163,36.884501879565484],[-120.39999994985163,36.804501879565485]]]}"
+745+603,1,36764381519565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.39999994985163,36.72450187956549],[-120.31999994985162,36.72450187956549],[-120.31999994985162,36.804501879565485],[-120.39999994985163,36.804501879565485],[-120.39999994985163,36.72450187956549]]]}"
+745+604,1,36684381519565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.39999994985163,36.64450187956549],[-120.31999994985162,36.64450187956549],[-120.31999994985162,36.72450187956549],[-120.39999994985163,36.72450187956549],[-120.39999994985163,36.64450187956549]]]}"
+745+605,1,36604381519565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.39999994985163,36.56450187956548],[-120.31999994985162,36.56450187956548],[-120.31999994985162,36.64450187956549],[-120.39999994985163,36.64450187956549],[-120.39999994985163,36.56450187956548]]]}"
+745+606,1,36524381519565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.39999994985163,36.484501879565485],[-120.31999994985162,36.484501879565485],[-120.31999994985162,36.56450187956548],[-120.39999994985163,36.56450187956548],[-120.39999994985163,36.484501879565485]]]}"
+745+607,1,36444381519565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.39999994985163,36.40450187956549],[-120.31999994985162,36.40450187956549],[-120.31999994985162,36.484501879565485],[-120.39999994985163,36.484501879565485],[-120.39999994985163,36.40450187956549]]]}"
+745+608,1,36364381519565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.39999994985163,36.32450187956549],[-120.31999994985162,36.32450187956549],[-120.31999994985162,36.40450187956549],[-120.39999994985163,36.40450187956549],[-120.39999994985163,36.32450187956549]]]}"
+745+609,1,36284381519565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.39999994985163,36.24450187956548],[-120.31999994985162,36.24450187956548],[-120.31999994985162,36.32450187956549],[-120.39999994985163,36.32450187956549],[-120.39999994985163,36.24450187956548]]]}"
+746+596,1,37324381599565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.31999994985162,37.28450187956549],[-120.23999994985164,37.28450187956549],[-120.23999994985164,37.36450187956549],[-120.31999994985162,37.36450187956549],[-120.31999994985162,37.28450187956549]]]}"
+746+597,1,37244381599565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.31999994985162,37.204501879565484],[-120.23999994985164,37.204501879565484],[-120.23999994985164,37.28450187956549],[-120.31999994985162,37.28450187956549],[-120.31999994985162,37.204501879565484]]]}"
+746+598,1,37164381599565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.31999994985162,37.124501879565486],[-120.23999994985164,37.124501879565486],[-120.23999994985164,37.204501879565484],[-120.31999994985162,37.204501879565484],[-120.31999994985162,37.124501879565486]]]}"
+746+599,1,37084381599565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.31999994985162,37.04450187956549],[-120.23999994985164,37.04450187956549],[-120.23999994985164,37.124501879565486],[-120.31999994985162,37.124501879565486],[-120.31999994985162,37.04450187956549]]]}"
+746+600,1,37004381599565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.31999994985162,36.96450187956549],[-120.23999994985164,36.96450187956549],[-120.23999994985164,37.04450187956549],[-120.31999994985162,37.04450187956549],[-120.31999994985162,36.96450187956549]]]}"
+746+601,1,36924381599565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.31999994985162,36.884501879565484],[-120.23999994985164,36.884501879565484],[-120.23999994985164,36.96450187956549],[-120.31999994985162,36.96450187956549],[-120.31999994985162,36.884501879565484]]]}"
+746+602,1,36844381599565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.31999994985162,36.804501879565485],[-120.23999994985164,36.804501879565485],[-120.23999994985164,36.884501879565484],[-120.31999994985162,36.884501879565484],[-120.31999994985162,36.804501879565485]]]}"
+746+603,1,36764381599565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.31999994985162,36.72450187956549],[-120.23999994985164,36.72450187956549],[-120.23999994985164,36.804501879565485],[-120.31999994985162,36.804501879565485],[-120.31999994985162,36.72450187956549]]]}"
+746+604,1,36684381599565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.31999994985162,36.64450187956549],[-120.23999994985164,36.64450187956549],[-120.23999994985164,36.72450187956549],[-120.31999994985162,36.72450187956549],[-120.31999994985162,36.64450187956549]]]}"
+746+605,1,36604381599565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.31999994985162,36.56450187956548],[-120.23999994985164,36.56450187956548],[-120.23999994985164,36.64450187956549],[-120.31999994985162,36.64450187956549],[-120.31999994985162,36.56450187956548]]]}"
+746+606,1,36524381599565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.31999994985162,36.484501879565485],[-120.23999994985164,36.484501879565485],[-120.23999994985164,36.56450187956548],[-120.31999994985162,36.56450187956548],[-120.31999994985162,36.484501879565485]]]}"
+746+607,1,36444381599565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.31999994985162,36.40450187956549],[-120.23999994985164,36.40450187956549],[-120.23999994985164,36.484501879565485],[-120.31999994985162,36.484501879565485],[-120.31999994985162,36.40450187956549]]]}"
+746+608,1,36364381599565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.31999994985162,36.32450187956549],[-120.23999994985164,36.32450187956549],[-120.23999994985164,36.40450187956549],[-120.31999994985162,36.40450187956549],[-120.31999994985162,36.32450187956549]]]}"
+746+609,1,36284381599565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.31999994985162,36.24450187956548],[-120.23999994985164,36.24450187956548],[-120.23999994985164,36.32450187956549],[-120.31999994985162,36.32450187956549],[-120.31999994985162,36.24450187956548]]]}"
+746+610,1,36204381599565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.31999994985162,36.164501879565485],[-120.23999994985164,36.164501879565485],[-120.23999994985164,36.24450187956548],[-120.31999994985162,36.24450187956548],[-120.31999994985162,36.164501879565485]]]}"
+747+597,1,37244381679565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.23999994985164,37.204501879565484],[-120.15999994985162,37.204501879565484],[-120.15999994985162,37.28450187956549],[-120.23999994985164,37.28450187956549],[-120.23999994985164,37.204501879565484]]]}"
+747+598,1,37164381679565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.23999994985164,37.124501879565486],[-120.15999994985162,37.124501879565486],[-120.15999994985162,37.204501879565484],[-120.23999994985164,37.204501879565484],[-120.23999994985164,37.124501879565486]]]}"
+747+599,1,37084381679565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.23999994985164,37.04450187956549],[-120.15999994985162,37.04450187956549],[-120.15999994985162,37.124501879565486],[-120.23999994985164,37.124501879565486],[-120.23999994985164,37.04450187956549]]]}"
+747+600,1,37004381679565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.23999994985164,36.96450187956549],[-120.15999994985162,36.96450187956549],[-120.15999994985162,37.04450187956549],[-120.23999994985164,37.04450187956549],[-120.23999994985164,36.96450187956549]]]}"
+747+601,1,36924381679565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.23999994985164,36.884501879565484],[-120.15999994985162,36.884501879565484],[-120.15999994985162,36.96450187956549],[-120.23999994985164,36.96450187956549],[-120.23999994985164,36.884501879565484]]]}"
+747+602,1,36844381679565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.23999994985164,36.804501879565485],[-120.15999994985162,36.804501879565485],[-120.15999994985162,36.884501879565484],[-120.23999994985164,36.884501879565484],[-120.23999994985164,36.804501879565485]]]}"
+747+603,1,36764381679565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.23999994985164,36.72450187956549],[-120.15999994985162,36.72450187956549],[-120.15999994985162,36.804501879565485],[-120.23999994985164,36.804501879565485],[-120.23999994985164,36.72450187956549]]]}"
+747+604,1,36684381679565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.23999994985164,36.64450187956549],[-120.15999994985162,36.64450187956549],[-120.15999994985162,36.72450187956549],[-120.23999994985164,36.72450187956549],[-120.23999994985164,36.64450187956549]]]}"
+747+605,1,36604381679565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.23999994985164,36.56450187956548],[-120.15999994985162,36.56450187956548],[-120.15999994985162,36.64450187956549],[-120.23999994985164,36.64450187956549],[-120.23999994985164,36.56450187956548]]]}"
+747+606,1,36524381679565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.23999994985164,36.484501879565485],[-120.15999994985162,36.484501879565485],[-120.15999994985162,36.56450187956548],[-120.23999994985164,36.56450187956548],[-120.23999994985164,36.484501879565485]]]}"
+747+607,1,36444381679565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.23999994985164,36.40450187956549],[-120.15999994985162,36.40450187956549],[-120.15999994985162,36.484501879565485],[-120.23999994985164,36.484501879565485],[-120.23999994985164,36.40450187956549]]]}"
+747+608,1,36364381679565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.23999994985164,36.32450187956549],[-120.15999994985162,36.32450187956549],[-120.15999994985162,36.40450187956549],[-120.23999994985164,36.40450187956549],[-120.23999994985164,36.32450187956549]]]}"
+747+609,1,36284381679565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.23999994985164,36.24450187956548],[-120.15999994985162,36.24450187956548],[-120.15999994985162,36.32450187956549],[-120.23999994985164,36.32450187956549],[-120.23999994985164,36.24450187956548]]]}"
+747+610,1,36204381679565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.23999994985164,36.164501879565485],[-120.15999994985162,36.164501879565485],[-120.15999994985162,36.24450187956548],[-120.23999994985164,36.24450187956548],[-120.23999994985164,36.164501879565485]]]}"
+747+611,1,36124381679565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.23999994985164,36.08450187956549],[-120.15999994985162,36.08450187956549],[-120.15999994985162,36.164501879565485],[-120.23999994985164,36.164501879565485],[-120.23999994985164,36.08450187956549]]]}"
+747+612,1,36044381679565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.23999994985164,36.00450187956549],[-120.15999994985162,36.00450187956549],[-120.15999994985162,36.08450187956549],[-120.23999994985164,36.08450187956549],[-120.23999994985164,36.00450187956549]]]}"
+748+598,1,37164381759565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.15999994985162,37.124501879565486],[-120.07999994985163,37.124501879565486],[-120.07999994985163,37.204501879565484],[-120.15999994985162,37.204501879565484],[-120.15999994985162,37.124501879565486]]]}"
+748+599,1,37084381759565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.15999994985162,37.04450187956549],[-120.07999994985163,37.04450187956549],[-120.07999994985163,37.124501879565486],[-120.15999994985162,37.124501879565486],[-120.15999994985162,37.04450187956549]]]}"
+748+600,1,37004381759565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.15999994985162,36.96450187956549],[-120.07999994985163,36.96450187956549],[-120.07999994985163,37.04450187956549],[-120.15999994985162,37.04450187956549],[-120.15999994985162,36.96450187956549]]]}"
+748+601,1,36924381759565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.15999994985162,36.884501879565484],[-120.07999994985163,36.884501879565484],[-120.07999994985163,36.96450187956549],[-120.15999994985162,36.96450187956549],[-120.15999994985162,36.884501879565484]]]}"
+748+602,1,36844381759565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.15999994985162,36.804501879565485],[-120.07999994985163,36.804501879565485],[-120.07999994985163,36.884501879565484],[-120.15999994985162,36.884501879565484],[-120.15999994985162,36.804501879565485]]]}"
+748+603,1,36764381759565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.15999994985162,36.72450187956549],[-120.07999994985163,36.72450187956549],[-120.07999994985163,36.804501879565485],[-120.15999994985162,36.804501879565485],[-120.15999994985162,36.72450187956549]]]}"
+748+604,1,36684381759565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.15999994985162,36.64450187956549],[-120.07999994985163,36.64450187956549],[-120.07999994985163,36.72450187956549],[-120.15999994985162,36.72450187956549],[-120.15999994985162,36.64450187956549]]]}"
+748+605,1,36604381759565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.15999994985162,36.56450187956548],[-120.07999994985163,36.56450187956548],[-120.07999994985163,36.64450187956549],[-120.15999994985162,36.64450187956549],[-120.15999994985162,36.56450187956548]]]}"
+748+606,1,36524381759565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.15999994985162,36.484501879565485],[-120.07999994985163,36.484501879565485],[-120.07999994985163,36.56450187956548],[-120.15999994985162,36.56450187956548],[-120.15999994985162,36.484501879565485]]]}"
+748+607,1,36444381759565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.15999994985162,36.40450187956549],[-120.07999994985163,36.40450187956549],[-120.07999994985163,36.484501879565485],[-120.15999994985162,36.484501879565485],[-120.15999994985162,36.40450187956549]]]}"
+748+608,1,36364381759565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.15999994985162,36.32450187956549],[-120.07999994985163,36.32450187956549],[-120.07999994985163,36.40450187956549],[-120.15999994985162,36.40450187956549],[-120.15999994985162,36.32450187956549]]]}"
+748+609,1,36284381759565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.15999994985162,36.24450187956548],[-120.07999994985163,36.24450187956548],[-120.07999994985163,36.32450187956549],[-120.15999994985162,36.32450187956549],[-120.15999994985162,36.24450187956548]]]}"
+748+610,1,36204381759565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.15999994985162,36.164501879565485],[-120.07999994985163,36.164501879565485],[-120.07999994985163,36.24450187956548],[-120.15999994985162,36.24450187956548],[-120.15999994985162,36.164501879565485]]]}"
+748+611,1,36124381759565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.15999994985162,36.08450187956549],[-120.07999994985163,36.08450187956549],[-120.07999994985163,36.164501879565485],[-120.15999994985162,36.164501879565485],[-120.15999994985162,36.08450187956549]]]}"
+748+612,1,36044381759565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.15999994985162,36.00450187956549],[-120.07999994985163,36.00450187956549],[-120.07999994985163,36.08450187956549],[-120.15999994985162,36.08450187956549],[-120.15999994985162,36.00450187956549]]]}"
+748+613,1,35964381759565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.15999994985162,35.92450187956548],[-120.07999994985163,35.92450187956548],[-120.07999994985163,36.00450187956549],[-120.15999994985162,36.00450187956549],[-120.15999994985162,35.92450187956548]]]}"
+749+598,1,37164381839565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.07999994985163,37.124501879565486],[-119.99999994985163,37.124501879565486],[-119.99999994985163,37.204501879565484],[-120.07999994985163,37.204501879565484],[-120.07999994985163,37.124501879565486]]]}"
+749+599,1,37084381839565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.07999994985163,37.04450187956549],[-119.99999994985163,37.04450187956549],[-119.99999994985163,37.124501879565486],[-120.07999994985163,37.124501879565486],[-120.07999994985163,37.04450187956549]]]}"
+749+600,1,37004381839565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.07999994985163,36.96450187956549],[-119.99999994985163,36.96450187956549],[-119.99999994985163,37.04450187956549],[-120.07999994985163,37.04450187956549],[-120.07999994985163,36.96450187956549]]]}"
+749+601,1,36924381839565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.07999994985163,36.884501879565484],[-119.99999994985163,36.884501879565484],[-119.99999994985163,36.96450187956549],[-120.07999994985163,36.96450187956549],[-120.07999994985163,36.884501879565484]]]}"
+749+602,1,36844381839565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.07999994985163,36.804501879565485],[-119.99999994985163,36.804501879565485],[-119.99999994985163,36.884501879565484],[-120.07999994985163,36.884501879565484],[-120.07999994985163,36.804501879565485]]]}"
+749+603,1,36764381839565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.07999994985163,36.72450187956549],[-119.99999994985163,36.72450187956549],[-119.99999994985163,36.804501879565485],[-120.07999994985163,36.804501879565485],[-120.07999994985163,36.72450187956549]]]}"
+749+604,1,36684381839565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.07999994985163,36.64450187956549],[-119.99999994985163,36.64450187956549],[-119.99999994985163,36.72450187956549],[-120.07999994985163,36.72450187956549],[-120.07999994985163,36.64450187956549]]]}"
+749+605,1,36604381839565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.07999994985163,36.56450187956548],[-119.99999994985163,36.56450187956548],[-119.99999994985163,36.64450187956549],[-120.07999994985163,36.64450187956549],[-120.07999994985163,36.56450187956548]]]}"
+749+606,1,36524381839565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.07999994985163,36.484501879565485],[-119.99999994985163,36.484501879565485],[-119.99999994985163,36.56450187956548],[-120.07999994985163,36.56450187956548],[-120.07999994985163,36.484501879565485]]]}"
+749+607,1,36444381839565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.07999994985163,36.40450187956549],[-119.99999994985163,36.40450187956549],[-119.99999994985163,36.484501879565485],[-120.07999994985163,36.484501879565485],[-120.07999994985163,36.40450187956549]]]}"
+749+608,1,36364381839565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.07999994985163,36.32450187956549],[-119.99999994985163,36.32450187956549],[-119.99999994985163,36.40450187956549],[-120.07999994985163,36.40450187956549],[-120.07999994985163,36.32450187956549]]]}"
